"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"473","RT @SportsRadioDet: .@TheLaughTracks welcomes in @tvchips as they talk #AvengersInfinityWar &amp; #Marvel Universe https://t.co/nXKBonZGPy http…",FALSE,0,NA,2018-04-25 21:05:08,FALSE,NA,"989248969447542789",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLaughTracks",3,TRUE,FALSE,NA,NA
"474","RT @FunkoPOPFr: ������ #Concours #FunkoPOP #Marvel ������

������ Gagne ta figurine funko pop du film ������ #AvengersInfinityWar ������ 

Comment participer: 

1️⃣…",FALSE,0,NA,2018-04-25 21:05:07,FALSE,NA,"989248967828361216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AFrantelle",1400,TRUE,FALSE,NA,NA
"475","#countingdowntoinfinitywar #avengersinfinitywar #avengers 
#marvel #thorragnarok
#thor3 #hela… https://t.co/8i1ZcGrucm",FALSE,0,NA,2018-04-25 21:05:06,FALSE,NA,"989248963038638080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DestinyComiX",0,FALSE,FALSE,NA,NA
"476","#AvengersInfinityWar who? https://t.co/8ea8yImeab",FALSE,0,NA,2018-04-25 21:05:06,FALSE,NA,"989248961260158977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xhomosexualx",0,FALSE,FALSE,NA,NA
"477","Awesome!!! ������������ #AvengersInfinityWar @MuktaA2Cinemas",FALSE,0,NA,2018-04-25 21:05:05,FALSE,NA,"989248956151619585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhelcudiamat",0,FALSE,FALSE,NA,NA
"478","RT @lehuffplay: 20 films Marvel, 6 pierres de l'infini, 1 vidéo pour tout comprendre à ""Avengers 3"", c'est notre vidéo du jour #AvengersInf…",FALSE,0,NA,2018-04-25 21:05:02,FALSE,NA,"989248946051698689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ftminan",15,TRUE,FALSE,NA,NA
"479","Só na expectativa do filme daqui a pouco.. #AvengersInfinityWar ������������������",FALSE,0,NA,2018-04-25 21:05:02,FALSE,NA,"989248944818610177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsAtleticanas",0,FALSE,FALSE,NA,NA
"480","RT @PlayerCorps: ✨10 años de #MCU y 10 años de amor. Robert Downey Jr. (#IronMan) y Gwyneth Paltrow (#PepperPotts). #InfinityWar #AvengersI…",FALSE,0,NA,2018-04-25 21:05:02,FALSE,NA,"989248944151592962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassypeppotts",8,TRUE,FALSE,NA,NA
"481","*OFICIAL*
Cinemas confirma estreno de #AvengersInfinityWar este 27 de Abril.

¡RT para que todos se enteren!… https://t.co/3qqLJhPVKL",FALSE,4,NA,2018-04-25 21:05:00,TRUE,NA,"989248937176518656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rcinematograf",1,FALSE,FALSE,NA,NA
"482","RT @JKkoniwa: โคตรสปอย #AvengersInfinityWar #InfinityWarTH https://t.co/IlTbRTjh1z",FALSE,0,NA,2018-04-25 21:04:59,FALSE,NA,"989248933770612736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ppxiceB",7587,TRUE,FALSE,NA,NA
"483","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:04:56,FALSE,NA,"989248920298622979",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raven_hlms",239,TRUE,FALSE,NA,NA
"484","คุณดูหนังตามกระแส แล้วมาสปอยมันก็สนุกปากคุณ   #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:04:56,FALSE,NA,"989248920223080453",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamTif",0,FALSE,FALSE,NA,NA
"485","me with Thanos head if only I could #AvengersInfinityWar https://t.co/ptvpNqPghL",FALSE,0,NA,2018-04-25 21:04:56,FALSE,NA,"989248920185393157",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rowlingspoem",0,FALSE,FALSE,NA,NA
"486","RT @lNFINITYTRINlTY: The four stages of watching #AvengersInfinityWar, according to Jorja https://t.co/XT1P2HfgHF",FALSE,0,NA,2018-04-25 21:04:55,FALSE,NA,"989248917668880387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","filmnoirliving",536,TRUE,FALSE,NA,NA
"487","RT @TrackTeddy: If you want a boring corporate #video then don't watch this. Breaking #industry tradition the #BritishSteel crew have captu…",FALSE,0,NA,2018-04-25 21:04:55,FALSE,NA,"989248917207470080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LizB2468",1,TRUE,FALSE,NA,NA
"488","Ågly ending #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:04:55,FALSE,NA,"989248914665635841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaynsmilkshake_",0,FALSE,FALSE,NA,NA
"489","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:04:54,FALSE,NA,"989248910521651200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eattherude137",14104,TRUE,FALSE,NA,NA
"490","RT @Variety: #AvengersInfinityWar is on track to open with $225+ million https://t.co/8RkTP00JU2 https://t.co/catEhSlbCa",FALSE,0,NA,2018-04-25 21:04:53,FALSE,NA,"989248905803190272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theycallmebina",168,TRUE,FALSE,NA,NA
"491","me before watching #AvengersInfinityWar vs. after https://t.co/GpiepH2hrG",FALSE,0,NA,2018-04-25 21:04:51,FALSE,NA,"989248900405002240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DashieGeena",0,FALSE,FALSE,NA,NA
"492","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:04:49,FALSE,NA,"989248892482080769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgentJLA",14104,TRUE,FALSE,NA,NA
"493","RT @gonyz: ¡Ya casi #EnVivo en el #MiércolesDeCine! - 4pm por @TimeOutMexico con @2shy @StiviDeTivi y @jchavarria_cine para hablar sobre #A…",FALSE,0,NA,2018-04-25 21:04:48,FALSE,NA,"989248885318176768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2shy",3,TRUE,FALSE,NA,NA
"494","Hay un delito llamado estupro: ""prometer para meter y no cumplir lo prometido"". Es muy distinto a una violación.… https://t.co/jHW9WWmxSI",FALSE,0,NA,2018-04-25 21:04:46,TRUE,NA,"989248876430483456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elcomedianati",0,FALSE,FALSE,NA,NA
"495","Non voglio dire niente, non posso dire niente. 
Non dirò niente.
Però piango.
#ThanosDemandsYourSilence #AvengersInfinityWar",FALSE,1,NA,2018-04-25 21:04:45,FALSE,NA,"989248873066647553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clairebizarre",0,FALSE,FALSE,NA,NA
"496","RT @DareNeo_: Still recovering from #AvengersInfinityWar ... But we're live homies! 

@DareRising 

https://t.co/yRyxSf6Vel
https://t.co/yR…",FALSE,0,NA,2018-04-25 21:04:44,FALSE,NA,"989248871279849474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZoomBrak",6,TRUE,FALSE,NA,NA
"497","RT @MarvelPlanet: Enfin ������ 
#AvengersInfinityWar https://t.co/4iSaHZT129",FALSE,0,NA,2018-04-25 21:04:43,FALSE,NA,"989248865239994368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estebanblsm",5,TRUE,FALSE,NA,NA
"498","RT @Eml_save: Non mais @Jirayalecochon il me dit quoi ? Genre il a plus de batterie, il boit un coup je sais pas quoi, je regarde les mails…",FALSE,0,NA,2018-04-25 21:04:42,FALSE,NA,"989248860500451330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IunGames",13,TRUE,FALSE,NA,NA
"499","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:04:41,FALSE,NA,"989248856821874688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SageRiser",5307,TRUE,FALSE,NA,NA
"500","@vingadoresdepr Passada!! Acho q vai ser  bem assim kkkkkkkk #AvengersInfinityWar https://t.co/SyrDPIx3W4",FALSE,0,"vingadoresdepr",2018-04-25 21:04:40,FALSE,"989247677945864193","989248854729068544","2986004447","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LayanaCoelho",0,FALSE,FALSE,NA,NA
